"id","group","page","word","image","audio","audioMeaning","audioExample","textMeaning","textExample","transcription","__v","textExampleTranslate","textMeaningTranslate","wordTranslate"
"5e9f5ee35eb9e72bc21af4ed",0,3,"spread","files/04_0078.jpg","files/04_0078.mp3","files/04_0078_meaning.mp3","files/04_0078_example.mp3","To <i>spread</i> is to move out to cover a larger area.","I like to <b>spread</b> butter on my toast.","[spred]",0,"Мне нравится разливать масло по моему тосту","Распространение означает выход на большую площадь","распространение"
"5e9f5ee35eb9e72bc21af4ee",0,3,"stroll","files/04_0079.jpg","files/04_0079.mp3","files/04_0079_meaning.mp3","files/04_0079_example.mp3","To <i>stroll</i> means to walk slowly and calmly.","My dog and I <b>strolled</b> through the park today.","[stroul]",0,"Сегодня мы с собакой прогулялись по парку","Гулять значит ходить медленно и спокойно","прогулка"
"5e9f5ee35eb9e72bc21af4ef",0,3,"village","files/04_0080.jpg","files/04_0080.mp3","files/04_0080_meaning.mp3","files/04_0080_example.mp3","A <i>village</i> is a very small town.","There are only a few houses in my <b>village</b>.","[vílidʒ]",0,"В моей деревне всего несколько домов","Деревня очень маленький город","деревня"
"5e9f5ee35eb9e72bc21af4f0",0,4,"active","files/05_0081.jpg","files/05_0081.mp3","files/05_0081_meaning.mp3","files/05_0081_example.mp3","When someone is <i>active</i>, they move a lot or have a lot of things to do.","It is important to be <b>active</b> and not sit around all the time.","[ǽktiv]",0,"Важно быть активным, а не сидеть без дела все время","Когда кто-то активен, он много двигается или у него много дел","активный"
"5e9f5ee35eb9e72bc21af4f1",0,4,"adult","files/05_0082.jpg","files/05_0082.mp3","files/05_0082_meaning.mp3","files/05_0082_example.mp3","An <i>adult</i> is a person who is more than 18 years old.","My mom and dad are <b>adults</b>.","[ədΛlt]",0,"Мои мама и папа взрослые","Взрослый - это человек старше 18 лет","взрослый"
"5e9f5ee35eb9e72bc21af4f2",0,4,"balance","files/05_0085.jpg","files/05_0085.mp3","files/05_0085_meaning.mp3","files/05_0085_example.mp3","<i>Balance</i> is when two or more things are equal.","A good <b>balance</b> between work and fun helps keep you healthy.","[bǽləns]",0,"Хороший баланс между работой и весельем помогает поддерживать здоровье","Баланс - это когда две или более вещи равны","баланс"
"5e9f5ee35eb9e72bc21af4f3",0,4,"bad","files/05_0084.jpg","files/05_0084.mp3","files/05_0084_meaning.mp3","files/05_0084_example.mp3","When something is <i>bad</i>, it is not good.","She is unhappy because she had a <b>bad</b> day.","[bæd]",0,"Она несчастна, потому что у нее был плохой день","Когда что-то плохо, это не хорошо","плохой"
"5e9f5ee35eb9e72bc21af4f4",0,4,"age","files/05_0083.jpg","files/05_0083.mp3","files/05_0083_meaning.mp3","files/05_0083_example.mp3","<i>Age</i> is how many years someone has lived.","She died at the <b>age</b> of 80.","[eidʒ]",0,"Она умерла в возрасте 80 лет","Возраст - это сколько лет кто-то прожил","возраст"
"5e9f5ee35eb9e72bc21af4f5",0,4,"bike","files/05_0086.jpg","files/05_0086.mp3","files/05_0086_meaning.mp3","files/05_0086_example.mp3","A <i>bike</i> is a vehicle with two wheels powered by a human.","He rides his <b>bike</b> to school every day.","[baik]",0,"Он ездит на велосипеде в школу каждый день","Велосипед - это автомобиль с двумя колесами, приводимый в движение человеком","велосипед"
"5e9f5ee35eb9e72bc21af4f6",0,4,"choose","files/05_0087.jpg","files/05_0087.mp3","files/05_0087_meaning.mp3","files/05_0087_example.mp3","To <i>choose</i> is to pick something or make a decision.","I have to <b>choose</b> between taking art classes and sports lessons.","[tʃuːz]",0,"Мне нужно выбирать между занятиями искусством и занятиями спортом","Выбрать - это выбрать что-то или принять решение","выбирать"
"5e9f5ee35eb9e72bc21af4f7",0,4,"doctor","files/05_0088.jpg","files/05_0088.mp3","files/05_0088_meaning.mp3","files/05_0088_example.mp3","A <i>doctor</i> is a person who studies medicine and helps sick people.","You should go to the <b>doctor</b> when you are sick.","[dάktər]",0,"Вы должны идти к врачу, когда вы больны","Врач - это человек, который изучает медицину и помогает больным людям","доктор"
"5e9f5ee35eb9e72bc21af4f8",0,4,"during","files/05_0089.jpg","files/05_0089.mp3","files/05_0089_meaning.mp3","files/05_0089_example.mp3","<i>During</i> an event means while the event was happening.","Did you sleep <b>during</b> the movie?","[djúəriŋ]",0,"Ты спал во время фильма?","Во время события означает, что событие происходило","в течение"
"5e9f5ee35eb9e72bc21af4f9",0,4,"football","files/05_0090.jpg","files/05_0090.mp3","files/05_0090_meaning.mp3","files/05_0090_example.mp3","<i>Football</i> is a sport with eleven members and an oval-shaped ball.","<b>Football</b> is a popular sport in the United States.","[fʊtbɒːl]",0,"Футбол - популярный вид спорта в Соединенных Штатах","Футбол - это спорт с одиннадцатью членами и мячом овальной формы","футбол"
"5e9f5ee35eb9e72bc21af4fa",0,4,"fun","files/05_0091.jpg","files/05_0091.mp3","files/05_0091_meaning.mp3","files/05_0091_example.mp3","When something is <i>fun</i>, it is enjoyable.","We had a <b>fun</b> time at the birthday party.","[fʌn]",0,"Мы весело провели время на вечеринке по случаю дня рождения","Когда что-то весело, это приятно","веселье"
"5e9f5ee35eb9e72bc21af4fb",0,4,"game","files/05_0092.jpg","files/05_0092.mp3","files/05_0092_meaning.mp3","files/05_0092_example.mp3","A <i>game</i> is an activity where people compete against each other.","Let’s play a board <b>game</b> tonight.","[geim]",0,"Давай поиграем в настольную игру сегодня вечером","Игра - это игра, в которой люди соревнуются друг с другом","игра"
"5e9f5ee35eb9e72bc21af4fc",0,4,"heart","files/05_0093.jpg","files/05_0093.mp3","files/05_0093_meaning.mp3","files/05_0093_example.mp3","A <i>heart</i> is an organ that keeps the body alive.","My <b>heart</b> beats fast when I am nervous.","[hɑːrt]",0,"Мое сердце бьется быстро, когда я нервничаю","Сердце - это орган, который поддерживает жизнь тела","сердце"
"5e9f5ee35eb9e72bc21af4fd",0,4,"golf","files/05_0094.jpg","files/05_0094.mp3","files/05_0094_meaning.mp3","files/05_0094_example.mp3","<i>Golf</i> is a sport with clubs and a small white ball.","People play <b>golf</b> in nice weather.","[galf]",0,"Люди играют в гольф в хорошую погоду","Гольф - это спорт с клюшками и маленьким белым шариком","гольф"
"5e9f5ee35eb9e72bc21af4fe",0,4,"increase","files/05_0095.jpg","files/05_0095.mp3","files/05_0095_meaning.mp3","files/05_0095_example.mp3","To <i>increase</i> is to make something larger.","I will <b>increase</b> my score if I study for the test.","[inkríːs]",0,"Я увеличу свой счет, если я буду готовиться к экзамену","Увеличить значит сделать что-то большее","увеличение"
"5e9f5ee35eb9e72bc21af4ff",0,4,"life","files/05_0096.jpg","files/05_0096.mp3","files/05_0096_meaning.mp3","files/05_0096_example.mp3","<i>Life</i> is the time when a person is alive.","My grandfather had a long <b>life</b>.","[laif]",0,"У моего деда была долгая жизнь","Жизнь - это время, когда человек жив","жизнь"
"5e9f5ee35eb9e72bc21af500",0,4,"kilometer","files/05_0097.jpg","files/05_0097.mp3","files/05_0097_meaning.mp3","files/05_0097_example.mp3","A <i>kilometer</i> is a unit of measurement that is 1,000 meters.","A marathon is 42.2 <b>kilometers</b>.","[kilάmətər]",0,"Марафон 42,2 километра","Километр - это единица измерения, которая составляет 1000 метров","километр"
"5e9f5ee35eb9e72bc21af501",0,4,"often","files/05_0098.jpg","files/05_0098.mp3","files/05_0098_meaning.mp3","files/05_0098_example.mp3","<i>Often</i> is when something happens many times.","He <b>often</b> goes to bed early during the week.","[ɔ́ːfən]",0,"Он часто ложится спать рано в течение недели","Часто бывает, когда что-то случается много раз","довольно часто"
